Symbol;OrdenN;Fecha;Entrada;H;Signal;final_ret;max_path_ret;avg_path_ret;sum_pos_path_ret;avg_pos_path_ret;n_pos_days;Anio
NVDA;118;2020-08-10;11.12832;5;0.6517634987831116;0.10497092103749703;0.10497092103749703;0.03240938434552558;0.1902605244996547;0.04756513112491367;4;2020
NVDA;119;2020-08-12;11.40267;5;0.6301453113555908;0.06103395082029032;0.078385150144659;0.04443924098478684;0.2221962049239342;0.04443924098478684;5;2020
NVDA;120;2020-08-13;11.40541;5;0.6247409582138062;0.0609973687925292;0.0781260822714834;0.05638780192908455;0.28193900964542273;0.05638780192908455;5;2020
NVDA;121;2020-08-14;11.52601;5;0.6047776937484741;0.09680886967823221;0.09680886967823221;0.06469628258174345;0.3234814129087173;0.06469628258174345;5;2020
NVDA;122;2020-08-17;12.29647;5;0.7253693342208862;0.031065012967136103;0.031065012967136103;0.004198603339007121;0.05915112223264086;0.02957556111632043;2;2020
NVDA;123;2020-08-18;12.22047;5;0.7403294444084167;0.039903538898258324;0.039903538898258324;0.018424495948191795;0.11186067311650022;0.037286891038833404;3;2020
NVDA;124;2020-08-19;12.09862;5;0.7018086314201355;0.05227207731129664;0.05227207731129664;0.03913586838829549;0.19567934194147746;0.03913586838829549;5;2020
NVDA;125;2020-08-20;12.10111;5;0.6927885413169861;0.040132682043217495;0.05205555523418925;0.04694858570825318;0.2347429285412659;0.04694858570825318;5;2020
NVDA;126;2020-08-21;12.64183;5;0.7483006119728088;0.03660308673665116;0.03660308673665116;0.009488816097036511;0.05180025360252401;0.012950063400631002;4;2020
NVDA;127;2020-08-24;12.67846;5;0.7357326149940491;0.0514336914735702;0.0514336914735702;0.01685898760575026;0.09152767765170232;0.02288191941292558;4;2020
NVDA;128;2020-08-25;12.70811;5;0.710643470287323;0.08432489174235978;0.08432489174235978;0.03135147555379991;0.1663063980403066;0.04157659951007665;4;2020
NVDA;129;2020-08-26;12.73104;5;0.7097060084342957;0.12352565069310906;0.12352565069310906;0.05419902851613061;0.28232807374731345;0.07058201843682836;4;2020
NVDA;130;2020-08-27;12.58676;5;0.641661524772644;0.03097381693144229;0.13640444403484292;0.07247790535451537;0.36238952677257685;0.07247790535451537;5;2020
NVDA;131;2020-08-28;13.10456;5;0.6827805638313293;-0.03966252968432361;0.09150173680001465;0.022168619167679076;0.16026863931333835;0.053422879771112784;3;2020
NVDA;132;2020-08-31;13.33056;5;0.7153359055519104;-0.10900817370012958;0.07299693336213926;-0.016962378174660352;0.10669094171587677;0.053345470857938386;2;2020
NVDA;133;2020-09-01;13.77972;5;0.7680253982543945;-0.08002339670181968;0.03802181756958777;-0.06500988409053299;0.03802181756958777;0.03802181756958777;1;2020
NVDA;134;2020-09-02;14.30365;5;0.8013402223587036;-0.14182953302129175;-0.09277562020882774;-0.12762364850929653;0.0;0.0;0;2020
NVDA;135;2020-09-03;12.97662;5;0.53265380859375;-0.06538374399496949;-0.023087676143710757;-0.05148844614391116;0.0;0.0;0;2020
NVDA;136;2020-09-22;12.6;5;0.5333917140960693;0.04652698412698414;0.04652698412698414;0.006607142857142909;0.09663412698412709;0.0322113756613757;3;2020
NVDA;137;2020-09-25;12.83529;5;0.5594125986099243;0.014642442827548058;0.05753979847747878;0.032613053542226114;0.16306526771113056;0.032613053542226114;5;2020
NVDA;138;2020-09-28;12.99606;5;0.5887261033058167;0.046605663562648926;0.046605663562648926;0.02916006851307241;0.14580034256536203;0.02916006851307241;5;2020
NVDA;139;2020-09-29;13.18624;5;0.6680896878242493;0.0386182869415391;0.0386182869415391;0.022040551362632572;0.12256488582037037;0.030641221455092592;4;2020
NVDA;140;2020-09-30;13.49008;5;0.6978024840354919;0.03203909835968352;0.03203909835968352;0.005428729851861441;0.06175056041179858;0.015437640102949644;4;2020
NVDA;141;2020-10-01;13.57383;5;0.7268401980400085;0.016471401218373895;0.025671457503151366;0.0025195541715197986;0.05316111959557489;0.013290279898893722;4;2020
NVDA;142;2020-10-02;13.02323;5;0.6136725544929504;0.053628017012676645;0.0690351011231469;0.055629978123706646;0.27814989061853324;0.055629978123706646;5;2020
NVDA;143;2020-10-05;13.60175;5;0.6970320343971252;0.042770966971161874;0.042770966971161874;0.01928531255169379;0.09642656275846895;0.01928531255169379;5;2020
NVDA;144;2020-10-06;13.69547;5;0.6971141695976257;0.037254654276195;0.037254654276195;0.019761132695701566;0.09880566347850783;0.019761132695701566;5;2020
NVDA;145;2020-10-07;13.92229;5;0.678428053855896;0.009398597500842217;0.020355846631552734;0.005027046556277741;0.04851716204733565;0.016172387349111885;3;2020
NVDA;146;2020-10-08;13.79741;5;0.6553143858909607;0.00948438873672669;0.029591060931000914;0.016020398031224778;0.08559360053807229;0.021398400134518072;4;2020
NVDA;147;2020-10-09;13.72164;5;0.6043670177459717;0.003541850682571372;0.03527639553289547;0.022339166455321614;0.11169583227660808;0.022339166455321614;5;2020
NVDA;148;2020-10-12;14.18351;5;0.6577898859977722;-0.05119184179374496;0.0015637878071084331;-0.021190523361283624;0.0015637878071084331;0.0015637878071084331;1;2020
NVDA;149;2020-10-13;14.20569;5;0.6474667191505432;-0.042303471355492124;-0.01073865472215709;-0.03117947808237408;0.0;0.0;0;2020
NVDA;150;2020-10-14;14.05314;5;0.6237561702728271;-0.04047422853540217;-0.008885558672296822;-0.02875755880892108;0.0;0.0;0;2020
NVDA;151;2020-10-15;13.92827;5;0.5783604383468628;-0.04359335366129459;-0.011345989128585253;-0.028768827715143365;0.0;0.0;0;2020
NVDA;152;2020-11-04;13.75304;5;0.614039957523346;-0.02727542419712302;0.055657512811712835;-0.006241529145556232;0.0821723778888157;0.04108618894440785;2;2020
NVDA;153;2020-11-05;14.1177;5;0.6574387550354004;-0.04966389709371915;0.028389893537899252;-0.04184307642179671;0.028389893537899252;0.028389893537899252;1;2020
NVDA;154;2020-11-06;14.5185;5;0.7460092306137085;-0.08686985570134655;-0.06395082136584351;-0.08566807865826356;0.0;0.0;0;2020
NVDA;155;2020-11-09;13.59003;5;0.662523090839386;-0.008473123311721892;-0.008473123311721892;-0.024895603615297426;0.0;0.0;0;2020
NVDA;156;2020-11-11;13.37792;5;0.5275324583053589;0.0008013203846338557;0.0072477634789265485;0.0004473042147060853;0.011254365402095694;0.0028135913505239235;4;2020
NVDA;157;2020-12-02;13.50404;5;0.540033221244812;-0.045031709029297894;0.0048926099152549795;-0.012713676795981033;0.006204069300742656;0.003102034650371328;2;2020
NVDA;158;2020-12-03;13.35993;5;0.5386462211608887;-0.031632650769876834;0.01573211835690751;-0.00839061282506722;0.027844457268862928;0.013922228634431464;2;2020
NVDA;159;2020-12-04;13.52175;5;0.5622544884681702;-0.04019745964834434;0.003576460147539989;-0.028297076931610245;0.003576460147539989;0.003576460147539989;1;2020
NVDA;160;2020-12-07;13.57011;5;0.5669206976890564;-0.021901075230782958;-0.01886941225973848;-0.03614016393382218;0.0;0.0;0;2020
NVDA;161;2020-12-08;13.31405;5;0.5126503705978394;0.0007871383989093761;0.0007871383989093761;-0.017445480526211043;0.0007871383989093761;0.0007871383989093761;1;2020
NVDA;162;2020-12-21;13.29635;5;0.5365851521492004;-0.029177180203589708;-0.004049983642127397;-0.0230529431009262;0.0;0.0;0;2020
NVDA;163;2020-12-22;13.2425;5;0.5235661864280701;-0.009979233528412257;-0.009979233528412257;-0.021076080800453038;0.0;0.0;0;2020
NVDA;164;2021-01-05;13.36865;5;0.5666122436523438;0.005968441091658405;0.016169919924599714;-0.010178739064901885;0.02213836101625812;0.01106918050812906;2;2021
NVDA;165;2021-01-07;13.30807;5;0.5426175594329834;-0.010772411025791212;0.02079565256269315;0.005920317521624026;0.04541379779336881;0.015137932597789602;3;2021
NVDA;166;2021-01-08;13.241;5;0.5401513576507568;-0.03142738463862239;0.02596631674344845;0.004730156332603303;0.06083981572388799;0.02027993857462933;3;2021
NVDA;167;2021-01-11;13.58482;5;0.6144018173217773;-0.0437723871203299;-0.006588235986932548;-0.02945316905192712;0.0;0.0;0;2021
NVDA;168;2021-01-12;13.44844;5;0.5951159596443176;-0.008824815368920071;0.0034859061720169636;-0.021375862181784628;0.0034859061720169636;0.0034859061720169636;1;2021
NVDA;169;2021-01-13;13.49532;5;0.5885245203971863;0.024811564305255437;0.024811564305255437;-0.01981309076035244;0.024811564305255437;0.024811564305255437;1;2021
NVDA;170;2021-01-14;13.16471;5;0.5118764638900757;0.038806020033863305;0.05054801814851979;0.012563892406289292;0.10189134435927577;0.033963781453091924;3;2021
NVDA;171;2021-01-20;13.32976;5;0.5232065320014954;-0.03351823288641356;0.037540060736277255;0.011335237843742102;0.09019442210512407;0.022548605526281018;4;2021
NVDA;172;2021-01-21;13.83016;5;0.6079452633857727;-0.05887856684232137;-0.011177021813196613;-0.037032398757498045;0.0;0.0;0;2021
NVDA;173;2021-01-22;13.67558;5;0.5823965072631836;-0.05270781933928946;-0.004320840505484917;-0.03668919343823077;0.0;0.0;0;2021
NVDA;174;2021-01-25;13.61649;5;0.5763077139854431;-0.030487298856019526;-0.015966669824602448;-0.03860627812306995;0.0;0.0;0;2021
NVDA;175;2021-01-26;13.39908;5;0.5337058305740356;0.009043158186980085;0.009043158186980085;-0.021198321078760605;0.009043158186980085;0.009043158186980085;1;2021
NVDA;176;2021-02-03;13.49407;5;0.511078953742981;0.09118227488074382;0.09118227488074382;0.0453639265247623;0.22681963262381152;0.0453639265247623;5;2021
NVDA;177;2021-02-04;13.62746;5;0.5678343772888184;0.11610600948379236;0.11610600948379236;0.05835276713342038;0.29712433571626723;0.07428108392906681;4;2021
NVDA;178;2021-02-05;13.55441;5;0.5653061270713806;0.10082032342241379;0.1221211399094464;0.08422070750405213;0.42110353752026064;0.08422070750405213;5;2021
