Fecha,Symbol,Fold,Target,Predicted,Model,TargetName
2020-06-15,NVDA,2020,0.65782,0.5287448,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-16,NVDA,2020,0.63251,0.5246359,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-17,NVDA,2020,0.5907,0.5201833,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-18,NVDA,2020,0.60054,0.550276,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-19,NVDA,2020,0.64047,0.55727136,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-22,NVDA,2020,0.62269,0.63032645,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-23,NVDA,2020,0.63323,0.5719624,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-24,NVDA,2020,0.66132,0.49737716,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-25,NVDA,2020,0.69068,0.5452582,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-26,NVDA,2020,0.74935,0.47169974,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-29,NVDA,2020,0.77912,0.4653004,XGBRegressor,TARGET_TREND_ANG_15_8
2020-06-30,NVDA,2020,0.76963,0.555972,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-01,NVDA,2020,0.79399,0.6038983,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-02,NVDA,2020,0.79727,0.5870624,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-06,NVDA,2020,0.77427,0.62030363,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-07,NVDA,2020,0.76677,0.624757,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-08,NVDA,2020,0.74292,0.681481,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-09,NVDA,2020,0.69776,0.70201355,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-10,NVDA,2020,0.67454,0.63699937,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-13,NVDA,2020,0.62123,0.49520192,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-14,NVDA,2020,0.55968,0.5595526,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-15,NVDA,2020,0.53632,0.5173593,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-16,NVDA,2020,0.48818,0.43920437,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-17,NVDA,2020,0.49561,0.4853476,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-20,NVDA,2020,0.54337,0.5668426,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-21,NVDA,2020,0.58699,0.5260014,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-22,NVDA,2020,0.61726,0.53882927,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-23,NVDA,2020,0.68573,0.47713867,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-24,NVDA,2020,0.72509,0.47169846,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-27,NVDA,2020,0.74436,0.5452079,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-28,NVDA,2020,0.75646,0.56009936,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-29,NVDA,2020,0.76961,0.5630518,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-30,NVDA,2020,0.75082,0.6024119,XGBRegressor,TARGET_TREND_ANG_15_8
2020-07-31,NVDA,2020,0.76958,0.6062103,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-03,NVDA,2020,0.75495,0.666641,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-04,NVDA,2020,0.74376,0.6698672,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-05,NVDA,2020,0.77826,0.6546786,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-06,NVDA,2020,0.78262,0.6112599,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-07,NVDA,2020,0.78413,0.580657,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-10,NVDA,2020,0.7808,0.5166229,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-11,NVDA,2020,0.79731,0.42731622,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-12,NVDA,2020,0.80566,0.5593469,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-13,NVDA,2020,0.82365,0.582318,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-14,NVDA,2020,0.83371,0.6043808,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-17,NVDA,2020,0.82286,0.6895001,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-18,NVDA,2020,0.83134,0.696581,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-19,NVDA,2020,0.83735,0.61529666,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-20,NVDA,2020,0.83422,0.5839349,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-21,NVDA,2020,0.84667,0.6250558,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-24,NVDA,2020,0.81236,0.6188796,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-25,NVDA,2020,0.74857,0.58080274,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-26,NVDA,2020,0.66526,0.59580743,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-27,NVDA,2020,0.61795,0.543707,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-28,NVDA,2020,0.51847,0.599068,XGBRegressor,TARGET_TREND_ANG_15_8
2020-08-31,NVDA,2020,0.41083,0.6585386,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-01,NVDA,2020,0.40047,0.7271987,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-02,NVDA,2020,0.39965,0.73402804,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-03,NVDA,2020,0.35392,0.4897526,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-04,NVDA,2020,0.31618,0.3116881,XGBRegressor,TARGET_TREND_ANG_15_8
2020-09-08,NVDA,2020,0.25414,0.29906812,XGBRegressor,TARGET_TREND_ANG_15_8
